stage,lead_s,seed,tag,config_id,name,n_res,sr,leak,ridge,washout,lead_n,pred_n,win_s,rel_deg,amp_pred_deg,amp_leadend_deg,horizon,censored,horizon_strict,censored_strict,n_nonfinite,rms
Stage1,16.0,42,1451,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.985005803037957,74.19936385103162,47.80638078212245,51.43592709635798,0.533557262331442,0,0.533557262331442,0,0,16.604589970550695
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.33347141430169813,0,0.33347141430169813,0,0,142.0129006229163
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.6669428286033963,0,0.6669428286033963,0,0,45.639736464795895
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.41683926787712267,0,0.41683926787712267,0,0,48.72826735892397
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.1566056315508543
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.28006989976125735
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.14976924073573025
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.3001252371916401,0,0.3001252371916401,0,0,137.0008685352389
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.35014611005691343,0,0.35014611005691343,0,0,77.76992996310423
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.31679886148006453,0,0.31679886148006453,0,0,47.85003537693161
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.31679965662964094,0,0.31679965662964094,0,0,136.03543582516767
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.31679965662964094,0,0.31679965662964094,0,0,78.19356279134864
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.3334733227680431,0,0.3334733227680431,0,0,48.1518120517032
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,0.4835341066436314,0,0.4835341066436314,0,0,129.34254729103205
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,3.984987982338893,1,3.984987982338893,1,0,3.133965607010802
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,2.667774381482104,0,2.667774381482104,0,0,6.491453449533805
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,0.10004570801720547,0,0.10004570801720547,0,0,147.51812378996885
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,1.017131364841589,0,1.017131364841589,0,0,40.09239432921803
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,1.0338056495111232,0,1.0338056495111232,0,0,24.720578574121305
Stage1,16.0,42,1459,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.9851852339175764,91.60052256944563,72.37107269897339,76.7047140966812,0.13339532163740841,0,0.13339532163740841,0,0,129.51117543230288
Stage1,16.0,42,1459,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.9851852339175764,91.60052256944563,72.37107269897339,76.7047140966812,0.36683713450287314,0,0.36683713450287314,0,0,108.03501184117542
Stage1,16.0,42,1459,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.9851852339175764,91.60052256944563,72.37107269897339,76.7047140966812,0.36683713450287314,0,0.36683713450287314,0,0,122.53205929685167
Stage1,16.0,42,1460,nres1600_sr0.7_leak0.25_ridge1e-08_wo50,,1600,0.7,0.25,1e-08,50,959,239,3.9851553268522935,62.42315810939042,40.92610182626333,37.47658088733624,2.4844692205062415,0,2.4844692205062415,0,0,12.841121691874507
Stage1,16.0,42,1460,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,959,239,3.9851553268522935,62.42315810939042,40.92610182626333,37.47658088733624,2.084286258813961,0,2.084286258813961,0,0,18.790084648662983
Stage1,16.0,42,1460,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,959,239,3.9851553268522935,62.42315810939042,40.92610182626333,37.47658088733624,1.067154564512748,0,1.067154564512748,0,0,25.93435332112839
Stage1,16.0,42,1430,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.984989726530003,101.26100730441047,73.50320984422633,77.63853498444288,0.06669438872853561,0,0.06669438872853561,0,0,136.3321654369893
Stage1,16.0,42,1430,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.984989726530003,101.26100730441047,73.50320984422633,77.63853498444288,0.06669438872853561,0,0.06669438872853561,0,0,147.4336489486099
Stage1,16.0,42,1430,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.984989726530003,101.26100730441047,73.50320984422633,77.63853498444288,0.06669438872853561,0,0.06669438872853561,0,0,110.69407423421919
Stage1,16.0,42,1431,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.985008439180792,87.1304493646118,48.140154646937106,46.527089156652266,0.1834104302551829,0,0.1834104302551829,0,0,115.43424139676408
Stage1,16.0,42,1431,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.985008439180792,87.1304493646118,48.140154646937106,46.527089156652266,0.2834524831216463,0,0.2834524831216463,0,0,120.65254707582595
Stage1,16.0,42,1431,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.985008439180792,87.1304493646118,48.140154646937106,46.527089156652266,0.48353658885457307,0,0.48353658885457307,0,0,104.23647239910132
Stage1,16.0,42,1432,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9850081978049943,111.18471406918472,60.78666522351038,62.43234062209062,0.1333893957424266,0,0.1333893957424266,0,0,114.73716293851487
Stage1,16.0,42,1432,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9850081978049943,111.18471406918472,60.78666522351038,62.43234062209062,0.40016818722727976,0,0.40016818722727976,0,0,95.70521188796626
Stage1,16.0,42,1432,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9850081978049943,111.18471406918472,60.78666522351038,62.43234062209062,0.40016818722727976,0,0.40016818722727976,0,0,54.307543218442575
Stage1,16.0,42,1434,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849956424816355,106.94602653932782,71.28607917964642,77.88587346020498,0.20008346322083526,0,0.20008346322083526,0,0,137.13656831247
Stage1,16.0,42,1434,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849956424816355,106.94602653932782,71.28607917964642,77.88587346020498,0.48353503611701854,0,0.48353503611701854,0,0,40.742042484076116
Stage1,16.0,42,1434,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849956424816355,106.94602653932782,71.28607917964642,77.88587346020498,0.7002921212729234,0,0.7002921212729234,0,0,67.5065854679264
Stage1,16.0,42,1435,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849863619537844,103.77854678324493,70.10119172836364,74.66765603131554,0.05002074931322742,0,0.05002074931322742,0,0,137.49050370486438
Stage1,16.0,42,1435,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849863619537844,103.77854678324493,70.10119172836364,74.66765603131554,0.20008299725290968,0,0.20008299725290968,0,0,99.24774236845447
Stage1,16.0,42,1435,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849863619537844,103.77854678324493,70.10119172836364,74.66765603131554,0.26677732967054624,0,0.26677732967054624,0,0,113.41742140924079
Stage1,16.0,42,1436,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849912022463343,97.58227372119343,57.10112452833702,61.06591507675672,0.16673603356679223,0,0.16673603356679223,0,0,142.2928055873385
Stage1,16.0,42,1436,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849912022463343,97.58227372119343,57.10112452833702,61.06591507675672,0.5002081007003767,0,0.5002081007003767,0,0,51.422442076559655
Stage1,16.0,42,1436,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849912022463343,97.58227372119343,57.10112452833702,61.06591507675672,0.7836593577639235,0,0.7836593577639235,0,0,63.2285016695421
Stage1,16.0,42,1437,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849826925193383,73.29549428049998,64.60815608540885,64.27607077957298,3.568143498741165,0,3.568143498741165,0,0,4.873708006983664
Stage1,16.0,42,1437,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849826925193383,73.29549428049998,64.60815608540885,64.27607077957298,3.6014906342434188,0,3.6014906342434188,0,0,2.942376937124248
Stage1,16.0,42,1437,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849826925193383,73.29549428049998,64.60815608540885,64.27607077957298,3.9849826925193383,1,3.9849826925193383,1,0,0.5741647032360868
Stage1,16.0,42,1438,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9850051391872228,97.84590892438413,49.55923465208754,53.70302855289415,0.15006295503215483,0,0.15006295503215483,0,0,140.7341450083678
Stage1,16.0,42,1438,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9850051391872228,97.84590892438413,49.55923465208754,53.70302855289415,0.5002098501071828,0,0.5002098501071828,0,0,91.46934574868101
Stage1,16.0,42,1438,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9850051391872228,97.84590892438413,49.55923465208754,53.70302855289415,0.23343126338335196,0,0.23343126338335196,0,0,17.28690896174158
Stage1,16.0,42,1439,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849955488770092,66.5566778003688,60.16490098225637,52.564941554220994,3.9849955488770092,1,3.9849955488770092,1,0,2.332561673783258
Stage1,16.0,42,1439,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849955488770092,66.5566778003688,60.16490098225637,52.564941554220994,3.9849955488770092,1,3.9849955488770092,1,0,3.0745876746977654
Stage1,16.0,42,1439,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849955488770092,66.5566778003688,60.16490098225637,52.564941554220994,1.483952317364242,0,1.483952317364242,0,0,12.70741509584299
Stage1,16.0,42,1440,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.985005507920164,92.36692089454493,68.34673136110891,67.3472910443864,0.1667366321305508,0,0.1667366321305508,0,0,134.0955032112903
Stage1,16.0,42,1440,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.985005507920164,92.36692089454493,68.34673136110891,67.3472910443864,0.20008395855666095,0,0.20008395855666095,0,0,87.34725845993987
Stage1,16.0,42,1440,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.985005507920164,92.36692089454493,68.34673136110891,67.3472910443864,0.4668625699655422,0,0.4668625699655422,0,0,75.63513446953601
Stage1,16.0,42,1441,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9850009753608893,77.42647300065325,63.771016856846956,54.98911224385684,0.20008373098046306,0,0.20008373098046306,0,0,111.89811189802721
Stage1,16.0,42,1441,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9850009753608893,77.42647300065325,63.771016856846956,54.98911224385684,0.633598481438133,0,0.633598481438133,0,0,31.85668956272891
Stage1,16.0,42,1441,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9850009753608893,77.42647300065325,63.771016856846956,54.98911224385684,0.33347288496743843,0,0.33347288496743843,0,0,38.05206441931226
Stage1,16.0,42,1442,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9850051991743385,85.81743922862228,64.94816309056569,67.98247678989259,0.30012591458216775,0,0.30012591458216775,0,0,130.92200494035782
Stage1,16.0,42,1442,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9850051991743385,85.81743922862228,64.94816309056569,67.98247678989259,0.3668205622670939,0,0.3668205622670939,0,0,53.802092242390586
Stage1,16.0,42,1442,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9850051991743385,85.81743922862228,64.94816309056569,67.98247678989259,0.16673661921231542,0,0.16673661921231542,0,0,58.52661774592848
Stage1,16.0,42,1443,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.98498499387874,81.23591153973615,67.9636398738252,69.82965424815286,2.9178760415430105,0,2.9178760415430105,0,0,4.709448163466646
Stage1,16.0,42,1443,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.98498499387874,81.23591153973615,67.9636398738252,69.82965424815286,3.98498499387874,1,3.98498499387874,1,0,1.9373617443002107
Stage1,16.0,42,1443,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.98498499387874,81.23591153973615,67.9636398738252,69.82965424815286,3.98498499387874,1,3.98498499387874,1,0,3.3369019589588382
Stage1,16.0,42,1444,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.984994361395678,50.8340099295571,45.65484402408316,46.685858769577706,3.984994361395678,1,3.984994361395678,1,0,0.9735423349648867
Stage1,16.0,42,1444,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.984994361395678,50.8340099295571,45.65484402408316,46.685858769577706,3.984994361395678,1,3.984994361395678,1,0,0.7779409528848774
Stage1,16.0,42,1444,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.984994361395678,50.8340099295571,45.65484402408316,46.685858769577706,3.984994361395678,1,3.984994361395678,1,0,1.0230308877150351
Stage1,16.0,42,1445,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849878163605013,47.25339057812756,43.27789173316944,41.5670705110809,3.9849878163605013,1,3.9849878163605013,1,0,0.9041783142720197
Stage1,16.0,42,1445,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849878163605013,47.25339057812756,43.27789173316944,41.5670705110809,3.9849878163605013,1,3.9849878163605013,1,0,0.6161697242658448
Stage1,16.0,42,1445,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849878163605013,47.25339057812756,43.27789173316944,41.5670705110809,3.9849878163605013,1,3.9849878163605013,1,0,0.29960402633114575
Stage1,16.0,42,1446,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849902128698886,83.38159433721623,66.60709131027244,68.07717081323975,0.20008319060434587,0,0.20008319060434587,0,0,147.23300143728335
Stage1,16.0,42,1446,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849902128698886,83.38159433721623,66.60709131027244,68.07717081323975,0.3501455835576053,0,0.3501455835576053,0,0,44.42801709575985
Stage1,16.0,42,1446,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849902128698886,83.38159433721623,66.60709131027244,68.07717081323975,0.26677758747246116,0,0.26677758747246116,0,0,35.26065833621192
Stage1,16.0,42,1447,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849844120865896,81.89721341451065,72.07337792665658,72.67587287089178,3.101284939950233,0,3.101284939950233,0,0,51.153809581086676
Stage1,16.0,42,1447,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849844120865896,81.89721341451065,72.07337792665658,72.67587287089178,3.9849844120865896,1,3.9849844120865896,1,0,0.9229484045512585
Stage1,16.0,42,1447,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849844120865896,81.89721341451065,72.07337792665658,72.67587287089178,3.9849844120865896,1,3.9849844120865896,1,0,0.5842880253075777
Stage1,16.0,42,1448,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.98499898628954,66.40461687758344,53.49093537106356,52.56349623117735,0.13338908740718125,0,0.13338908740718125,0,0,108.41568803912288
Stage1,16.0,42,1448,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.98499898628954,66.40461687758344,53.49093537106356,52.56349623117735,0.7002927088877016,0,0.7002927088877016,0,0,40.805252591752975
Stage1,16.0,42,1448,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.98499898628954,66.40461687758344,53.49093537106356,52.56349623117735,1.217175422590529,0,1.217175422590529,0,0,34.33890097760879
Stage1,16.0,42,1449,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849958001944774,75.63886890830787,56.06472093770141,52.730115550567795,0.06669449037982389,0,0.06669449037982389,0,0,134.46192595048547
Stage1,16.0,42,1449,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849958001944774,75.63886890830787,56.06472093770141,52.730115550567795,0.600250413418415,0,0.600250413418415,0,0,111.08250069217078
Stage1,16.0,42,1449,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849958001944774,75.63886890830787,56.06472093770141,52.730115550567795,0.9670701105074464,0,0.9670701105074464,0,0,49.935360791333885
Stage1,16.0,42,1450,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.984992390868854,74.13916690570532,57.121590285282515,59.95363955808522,0.3167985582699089,0,0.3167985582699089,0,0,107.61939684356356
Stage1,16.0,42,1450,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.984992390868854,74.13916690570532,57.121590285282515,59.95363955808522,0.4668610332398657,0,0.4668610332398657,0,0,119.33402572612576
Stage1,16.0,42,1450,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.984992390868854,74.13916690570532,57.121590285282515,59.95363955808522,0.4501874249098705,0,0.4501874249098705,0,0,36.3031711234636
Stage1,16.0,42,1451,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.985005803037957,74.19936385103162,47.80638078212245,51.43592709635798,0.266778631165721,0,0.266778631165721,0,0,124.8138547932976
Stage1,16.0,42,1451,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.985005803037957,74.19936385103162,47.80638078212245,51.43592709635798,1.4172614780678927,0,1.4172614780678927,0,0,25.00074206709452
Stage1,16.0,42,1451,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.985005803037957,74.19936385103162,47.80638078212245,51.43592709635798,2.200923707117198,0,2.200923707117198,0,0,4.8268950683615595
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.2501035607262736,0,0.2501035607262736,0,0,129.3111545610541
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.7336371114637359,0,0.7336371114637359,0,0,53.506938497735916
Stage1,16.0,42,1452,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849834009052927,70.04543290946849,56.1912174351907,51.234412918309886,0.40016569716203776,0,0.40016569716203776,0,0,47.833253254134696
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.5276254551659968
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.47416521502534953
Stage1,16.0,42,1453,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.984990179087653,38.23791350685693,33.360101200326795,32.532265157170166,3.984990179087653,1,3.984990179087653,1,0,0.2599387414408513
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.18340986717266894,0,0.18340986717266894,0,0,137.11185606481646
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.2667779886147912,0,0.2667779886147912,0,0,109.01129107696211
Stage1,16.0,42,1454,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9849962049334433,90.56120790760053,72.36680638652436,71.87258172067148,0.2667779886147912,0,0.2667779886147912,0,0,116.95046770243275
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.216757659799228,0,0.216757659799228,0,0,143.42891464157663
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.3001259904912388,0,0.3001259904912388,0,0,85.32818735661418
Stage1,16.0,42,1455,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.985006207078115,104.32970424569315,73.13169576854688,75.19395606990189,0.2834523243528366,0,0.2834523243528366,0,0,112.0606844940884
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,0.20008307861115782,0,0.20008307861115782,0,0,123.15618080598246
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,1.4506023199308942,0,1.4506023199308942,0,0,9.571273012100452
Stage1,16.0,42,1456,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.984987982338893,62.45901886263692,47.43336357843161,49.2906431597408,1.4672759098151573,0,1.4672759098151573,0,0,10.77471704473912
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,0.10004570801720547,0,0.10004570801720547,0,0,127.66161603260088
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,0.35015997806021915,0,0.35015997806021915,0,0,108.76632503861947
Stage1,16.0,42,1458,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,959,239,3.9851540360186846,81.67813025850883,57.71710760990525,58.41879184952671,1.017131364841589,0,1.017131364841589,0,0,28.597445966160603
