stage,lead_s,seed,config_id,name,n_res,sr,leak,ridge,washout,n_clips,median,q1,q3,mean,n_censored,cens_rate,median_estimable,median_is_lower_bound,median_strict,n_censored_strict,n_clips_nonfinite,rms_median,median_uncens,rank_in_lead
Stage1,8.0,42,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,29,0.1500630792996951,0.10004570801720547,0.2834510280324736,0.8641542871466584,5,0.1724137931034483,1,1,0.1500630792996951,5,0,131.5264545486117,0.13338919655581094,124.0
Stage1,8.0,42,nres400_sr0.9_leak0.5_ridge1e-06_wo50,,400,0.9,0.5,1e-06,50,29,0.1500630702102299,0.11671519451920176,0.3167978435866132,0.7577877997003539,4,0.13793103448275862,1,1,0.1500630702102299,4,0,118.25775989645682,0.15006230895836836,125.0
Stage1,8.0,42,nres1600_sr0.7_leak1.0_ridge1e-08_wo50,,1600,0.7,1.0,1e-08,50,29,0.1500629689174957,0.10004197152738925,0.3167982078009999,0.7163909630003586,2,0.06896551724137931,1,1,0.1500629689174957,2,0,123.8693920609529,0.13338915398697537,126.0
Stage1,8.0,42,nres1600_sr0.9_leak0.5_ridge1e-08_wo50,,1600,0.9,0.5,1e-08,50,29,0.1500629689174957,0.10004197002143655,0.33347141430169813,0.8681789348210244,5,0.1724137931034483,1,1,0.1500629689174957,5,0,130.875016845262,0.13338898489397621,126.0
Stage1,8.0,42,nres1600_sr0.95_leak0.5_ridge1e-08_wo50,,1600,0.95,0.5,1e-08,50,29,0.15006261859582004,0.10004197152738925,0.36681855573186795,0.8762286630138029,4,0.13793103448275862,1,1,0.15006261859582004,4,0,128.3942412386742,0.13338930570444063,128.0
Stage1,8.0,42,nres800_sr0.95_leak0.5_ridge1e-08_wo50,,800,0.95,0.5,1e-08,50,29,0.15006260335460375,0.0833683222392878,0.3334727185179531,0.7600869412978335,4,0.13793103448275862,1,1,0.15006260335460375,4,0,129.8942914723941,0.13338886663996163,129.0
Stage1,8.0,42,nres400_sr1.1_leak0.25_ridge1e-08_wo50,,400,1.1,0.25,1e-08,50,29,0.15006259741562644,0.10004164997997123,0.35014498501678304,0.8601302621648628,5,0.1724137931034483,1,1,0.15006259741562644,5,0,138.86194278840264,0.10837862066301085,130.0
Stage1,8.0,42,nres800_sr0.9_leak0.5_ridge1e-08_wo50,,800,0.9,0.5,1e-08,50,29,0.15006259741562644,0.10004197002143655,0.36681870236540703,0.7554872596798012,4,0.13793103448275862,1,1,0.15006259741562644,4,0,129.91735992071693,0.1333894038219512,130.0
Stage1,8.0,42,nres400_sr0.7_leak0.5_ridge1e-08_wo50,,400,0.7,0.5,1e-08,50,29,0.1333894038219512,0.06669465779143025,0.21676577091665195,0.7089158715007841,4,0.13793103448275862,1,1,0.1333894038219512,4,0,142.97641924889123,0.11671572127462326,132.0
Stage1,8.0,42,nres400_sr0.7_leak1.0_ridge1e-06_wo50,,400,0.7,1.0,1e-06,50,29,0.1333893957424266,0.08337142334767123,0.3167988093249505,0.5071087861101444,1,0.034482758620689655,1,1,0.1333893957424266,1,0,143.13552795821124,0.1333890865997489,133.0
Stage1,8.0,42,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,29,0.13338930570444063,0.10004181555538594,0.3167992407190665,0.8256313563618404,5,0.1724137931034483,1,1,0.13338930570444063,5,0,130.78166090726316,0.12505222243561676,134.0
Stage1,8.0,42,nres400_sr0.95_leak0.25_ridge1e-08_wo50,,400,0.95,0.25,1e-08,50,29,0.1333892933619154,0.08336830960615771,0.35014498501678304,0.7652613421198421,4,0.13793103448275862,1,1,0.1333892933619154,4,0,138.23325410543956,0.11671572127462326,135.0
Stage1,8.0,42,nres400_sr0.9_leak0.25_ridge1e-08_wo50,,400,0.9,0.25,1e-08,50,29,0.13338915398697537,0.08336798591066952,0.3001242728715283,0.7618116550972528,4,0.13793103448275862,1,1,0.13338915398697537,4,0,138.00415216162017,0.11671563169167598,136.0
Stage1,8.0,42,nres400_sr0.95_leak0.5_ridge1e-08_wo50,,400,0.95,0.5,1e-08,50,29,0.11671572834420729,0.08336833069201077,0.21675737522883498,0.6502712956327249,3,0.10344827586206896,1,1,0.11671572834420729,3,0,138.2359248938311,0.10837870017615359,137.0
Stage1,8.0,42,nres800_sr0.7_leak1.0_ridge1e-08_wo50,,800,0.7,1.0,1e-08,50,29,0.11671550973860345,0.08337207602338026,0.2667779446946952,0.6393480086285993,3,0.10344827586206896,1,1,0.11671550973860345,3,0,124.15970032128594,0.10838053309094864,138.0
Stage1,8.0,42,nres400_sr0.9_leak0.5_ridge1e-08_wo50,,400,0.9,0.5,1e-08,50,29,0.1167154514812836,0.08336794942131576,0.3167988093249505,0.6571708475319247,3,0.10344827586206896,1,1,0.1167154514812836,3,0,139.92490304492873,0.10837870017615359,139.0
Stage1,8.0,42,nres400_sr0.9_leak1.0_ridge1e-06_wo50,,400,0.9,1.0,1e-06,50,29,0.1000420528664634,0.06669713867813698,0.18341008673209114,0.5151572532932288,2,0.06896551724137931,1,1,0.1000420528664634,2,0,131.44398190850822,0.10004197927833047,140.0
Stage1,8.0,42,nres400_sr0.95_leak1.0_ridge1e-06_wo50,,400,0.95,1.0,1e-06,50,29,0.10004204680681994,0.08336811297477986,0.3167988093249505,0.5145827159286556,2,0.06896551724137931,1,1,0.10004204680681994,2,0,125.6135173453849,0.10004197927833047,141.0
Stage1,8.0,42,nres400_sr1.1_leak1.0_ridge1e-06_wo50,,400,1.1,1.0,1e-06,50,29,0.10004186549023153,0.06669465285222032,0.21675666849542097,0.5398805297445359,1,0.034482758620689655,1,1,0.10004186549023153,1,0,112.06400353617126,0.0917069707568059,142.0
Stage1,8.0,42,nres400_sr1.1_leak0.5_ridge1e-08_wo50,,400,1.1,0.5,1e-08,50,29,0.10004173161041763,0.050022854008602735,0.2334309029625672,0.6485464617951822,3,0.10344827586206896,1,1,0.10004173161041763,3,0,139.88677643841123,0.09170675015694485,143.0
Stage1,8.0,42,nres400_sr0.7_leak1.0_ridge1e-08_wo50,,400,0.7,1.0,1e-08,50,29,0.10004164997997123,0.050020993343572684,0.1500686106346052,0.3811936434645753,1,0.034482758620689655,1,1,0.10004164997997123,1,1,144.83261145065035,0.10004155713072294,144.0
Stage1,8.0,42,nres400_sr1.1_leak1.0_ridge1e-08_wo50,,400,1.1,1.0,1e-08,50,29,0.08336817962948828,0.050020993343572684,0.15006230895836836,0.2518293942378202,0,0.0,1,0,0.08336817962948828,0,0,146.99134762782163,0.08336817962948828,145.0
Stage1,8.0,42,nres400_sr0.9_leak1.0_ridge1e-08_wo50,,400,0.9,1.0,1e-08,50,29,0.0666947019109756,0.05002087286527335,0.10004186549023153,0.32887272257677663,0,0.0,1,0,0.0666947019109756,0,0,146.05984613777466,0.0666947019109756,146.0
Stage1,8.0,42,nres400_sr0.95_leak1.0_ridge1e-08_wo50,,400,0.95,1.0,1e-08,50,29,0.06669454370359063,0.050020993343572684,0.11671572127462326,0.2857519346249133,1,0.034482758620689655,1,1,0.06669454370359063,1,1,140.31876302431522,0.06669451704170726,147.0
Stage1,16.0,42,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,1600,0.9,0.25,0.0001,50,29,1.233848072026742,0.46686288509849305,3.151317189994657,1.6817403183253619,7,0.2413793103448276,1,1,1.233848072026742,7,0,28.196322036175406,0.6252612465178542,1.0
Stage1,16.0,42,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,1600,0.95,0.25,0.0001,50,29,1.233848072026742,0.5335553074137351,3.9849826925193383,1.7702839228547356,8,0.27586206896551724,1,1,1.233848072026742,8,0,31.721705149743226,0.6836163993184812,1.0
Stage1,16.0,42,nres1600_sr0.95_leak0.1_ridge0.0001_wo50,,1600,0.95,0.1,0.0001,50,29,1.2338470164196451,0.5168839398100609,1.8174192079442548,1.6409173611427685,7,0.2413793103448276,1,1,1.2338470164196451,7,0,21.28703601036649,0.800354152139505,3.0
Stage1,16.0,42,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,800,1.1,0.1,0.0001,50,29,0.9671085108329862,0.4668625699655422,1.5839940838316124,1.4644055071486057,6,0.20689655172413793,1,1,0.9671085108329862,6,0,29.59062541941086,0.6836458928909792,4.0
Stage1,16.0,42,nres1600_sr1.1_leak0.1_ridge0.0001_wo50,,1600,1.1,0.1,0.0001,50,29,0.9503956748097266,0.46686077807680704,2.68444488512867,1.6029710671178066,7,0.2413793103448276,1,1,0.9503956748097266,7,0,22.90668448072827,0.6252748534093939,5.0
Stage1,16.0,42,nres1600_sr0.95_leak0.25_ridge1e-06_wo50,,1600,0.95,0.25,1e-06,50,29,0.9337250535334078,0.4168603801169013,2.434348898863572,1.6443686205338475,7,0.2413793103448276,1,1,0.9337250535334078,7,0,22.37869297767758,0.6502702310680206,6.0
Stage1,16.0,42,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,29,0.9170521512759144,0.4335155361628864,3.9849844120865896,1.802479727338218,9,0.3103448275862069,1,1,0.9170521512759144,9,0,18.790084648662983,0.6586070420355554,7.0
Stage1,16.0,42,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,800,0.7,0.1,0.0001,50,29,0.900377730192929,0.4335155361628864,2.9012024641627647,1.547199885401929,5,0.1724137931034483,1,1,0.900377730192929,5,0,23.989703480920813,0.7003054361752419,8.0
Stage1,16.0,42,nres1600_sr0.9_leak0.25_ridge1e-06_wo50,,1600,0.9,0.25,1e-06,50,29,0.900377730192929,0.36683713450287314,2.7178004829778235,1.5862972409604343,7,0.2413793103448276,1,1,0.900377730192929,7,0,24.141463467928983,0.6502702310680206,8.0
Stage1,16.0,42,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,29,0.8837373737371195,0.3001259904912388,1.5506507936507532,1.4494575135723369,6,0.20689655172413793,1,1,0.8837373737371195,6,0,35.981110547862414,0.5835786417210365,10.0
Stage1,16.0,42,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,1600,0.9,0.1,0.0001,50,29,0.8837040685226896,0.48353449734369747,1.8174192079442548,1.5828472191379628,6,0.20689655172413793,1,1,0.8837040685226896,6,0,20.91730712286592,0.7836975146197744,11.0
Stage1,16.0,42,nres1600_sr1.1_leak0.25_ridge1e-06_wo50,,1600,1.1,0.25,1e-06,50,29,0.8670295009153399,0.4001665999198849,3.1846644618464524,1.6955400248610892,7,0.2413793103448276,1,1,0.8670295009153399,7,0,26.60962539758232,0.62526177293676,12.0
Stage1,16.0,42,nres800_sr0.7_leak0.1_ridge1e-06_wo50,,800,0.7,0.1,1e-06,50,29,0.8503887935960961,0.41683926787712267,1.217175422590529,1.3488404586774565,6,0.20689655172413793,1,1,0.8503887935960961,6,0,39.803104284780936,0.5669031682285031,13.0
Stage1,16.0,42,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,800,0.9,0.1,0.0001,50,29,0.8503568868407356,0.4501874249098705,2.3509826655515695,1.518452258066314,6,0.20689655172413793,1,1,0.8503568868407356,6,0,27.041988125575614,0.6335993132592819,14.0
Stage1,16.0,42,nres1600_sr1.1_leak0.25_ridge0.0001_wo50,,1600,1.1,0.25,0.0001,50,29,0.850355856666968,0.5002098963916524,2.9845782562719023,1.6920903168080625,7,0.2413793103448276,1,1,0.850355856666968,7,0,24.44491971645941,0.7169839279583066,15.0
Stage1,16.0,42,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,29,0.8336822124185961,0.41683926787712267,3.0012591006430966,1.570772217772764,7,0.2413793103448276,1,1,0.8336822124185961,7,0,25.93435332112839,0.5085467477550196,16.0
Stage1,16.0,42,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,1600,0.9,0.5,0.0001,50,29,0.8170065644772819,0.2834523243528366,2.234354869448566,1.463832323908329,7,0.2413793103448276,1,1,0.8170065644772819,7,0,33.95367324420402,0.5585651455640885,17.0
Stage1,16.0,42,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,1600,0.7,0.1,1e-06,50,29,0.800365923384561,0.3835115497075492,2.43434412310242,1.5420244901631581,7,0.2413793103448276,1,1,0.800365923384561,7,0,27.316306402588268,0.591914488920434,18.0
Stage1,16.0,42,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,1600,0.7,0.1,0.0001,50,29,0.7503486842104223,0.4668625699655422,3.201339695687409,1.72543518601282,7,0.2413793103448276,1,1,0.7503486842104223,7,0,18.59323783687031,0.5502310629417249,19.0
Stage1,16.0,42,nres1600_sr1.1_leak0.1_ridge1e-06_wo50,,1600,1.1,0.1,1e-06,50,29,0.7503153510511495,0.31679965662964094,1.6840357758852633,1.4063367842720234,6,0.20689655172413793,1,1,0.7503153510511495,6,0,23.95365763108256,0.6169245292582133,20.0
Stage1,16.0,42,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,800,0.95,0.1,0.0001,50,29,0.7336393651430626,0.4501874249098705,2.3509826655515695,1.4569312180899978,6,0.20689655172413793,1,1,0.7336393651430626,6,0,28.574273739697958,0.6669428286033963,21.0
Stage1,16.0,42,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,1600,0.95,0.1,1e-06,50,29,0.7003254385963942,0.31679965662964094,2.0675318867981183,1.4782062086467707,7,0.2413793103448276,1,1,0.7003254385963942,7,0,33.56578256867557,0.5669047315157165,22.0
Stage1,16.0,42,nres800_sr0.9_leak0.25_ridge0.0001_wo50,,800,0.9,0.25,0.0001,50,29,0.7002943276477396,0.31679965662964094,1.8340927786593397,1.4034608194903953,6,0.20689655172413793,1,1,0.7002943276477396,6,0,25.240094858803385,0.5002081007003767,23.0
Stage1,16.0,42,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,29,0.7002921212729234,0.33347288496743843,2.1176348389549844,1.3890885780748825,6,0.20689655172413793,1,1,0.7002921212729234,6,0,36.3031711234636,0.4501874249098705,24.0
Stage1,16.0,42,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,29,0.7002911671152106,0.4168418616950831,1.8674504181600469,1.418409065769572,6,0.20689655172413793,1,1,0.7002911671152106,6,0,33.388499657798974,0.600250413418415,25.0
Stage1,16.0,42,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,1600,0.9,0.1,1e-06,50,29,0.6836184993378538,0.3334733227680431,1.900795444314399,1.4684314990971241,6,0.20689655172413793,1,1,0.6836184993378538,6,0,28.916065808046337,0.5502312907655487,26.0
Stage1,16.0,42,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,400,0.7,0.1,0.0001,50,29,0.6836163993184812,0.46686077807680704,2.3676497635653675,1.5029277692095584,7,0.2413793103448276,1,1,0.6836163993184812,7,0,25.408907027522364,0.5835881379079062,27.0
Stage1,16.0,42,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,29,0.6836163993184812,0.4001669264416705,1.8841240826079044,1.371838333102491,6,0.20689655172413793,1,1,0.6836163993184812,6,0,26.135420317172215,0.5669031682285031,27.0
Stage1,16.0,42,nres800_sr0.95_leak0.25_ridge1e-05_wo200,paper-ESN(w200),800,0.95,0.25,1e-05,200,29,0.6669428286033963,0.31679965662964094,1.6840357758852633,1.2660476400430314,5,0.1724137931034483,1,1,0.6669428286033963,5,0,32.73696695194401,0.4918723808380072,29.0
Stage1,16.0,42,nres800_sr0.95_leak0.25_ridge1e-05_wo50,paper-ESN(w50),800,0.95,0.25,1e-05,50,29,0.6502973127499558,0.31679886148006453,3.9849826925193383,1.46383062811559,8,0.27586206896551724,1,1,0.6502973127499558,8,0,36.9107977868341,0.43351524353943205,30.0
Stage1,16.0,42,nres800_sr1.1_leak0.1_ridge1e-06_wo50,,800,1.1,0.1,1e-06,50,29,0.6502973127499558,0.21675658035731882,2.1175553848779103,1.336190267503245,5,0.1724137931034483,1,1,0.6502973127499558,5,0,42.563599442291626,0.5085467033131295,30.0
Stage1,16.0,42,nres800_sr0.9_leak0.1_ridge1e-06_wo50,,800,0.9,0.1,1e-06,50,29,0.6502721256865049,0.23343074003794229,1.4506023199308942,1.3407901350636693,7,0.2413793103448276,1,1,0.6502721256865049,7,0,40.38805815046582,0.4418608971494251,32.0
Stage1,16.0,42,nres400_sr0.95_leak0.1_ridge0.0001_wo50,,400,0.95,0.1,0.0001,50,29,0.6502703694641241,0.35014652921581035,2.484369609969349,1.4316335083370177,6,0.20689655172413793,1,1,0.6502703694641241,6,0,24.89423951818563,0.5002099334357268,33.0
Stage1,16.0,42,nres800_sr1.1_leak0.5_ridge0.0001_wo50,,800,1.1,0.5,0.0001,50,29,0.6502692578883114,0.35014652921581035,2.4676959884259304,1.3528636494099744,6,0.20689655172413793,1,1,0.6502692578883114,6,0,33.15765494827209,0.4501877922468793,34.0
Stage1,16.0,42,nres1600_sr0.95_leak0.5_ridge0.0001_wo50,,1600,0.95,0.5,0.0001,50,29,0.6502692578883114,0.2501049920760323,1.7007093974286818,1.3632154361953346,6,0.20689655172413793,1,1,0.6502692578883114,6,0,34.098160239077146,0.4502092105262534,34.0
Stage1,16.0,42,nres1600_sr0.7_leak1.0_ridge0.0001_wo50,,1600,0.7,1.0,0.0001,50,29,0.6169254817988588,0.3001252371916401,1.6507541822838903,1.2763975773687024,4,0.13793103448275862,1,1,0.6169254817988588,4,0,63.93362641484463,0.45018921063068973,36.0
Stage1,16.0,42,nres800_sr0.9_leak0.5_ridge0.0001_wo50,,800,0.9,0.5,0.0001,50,29,0.6169233241971313,0.3001247859065188,2.417670533218157,1.3913865887879384,6,0.20689655172413793,1,1,0.6169233241971313,6,0,26.219288445396483,0.40016818722727976,37.0
Stage1,16.0,42,nres800_sr0.95_leak0.5_ridge0.0001_wo50,,800,0.95,0.5,0.0001,50,29,0.5669049662432926,0.33347288496743843,2.967904634728484,1.4270334394173374,6,0.20689655172413793,1,1,0.5669049662432926,6,0,30.23952484090899,0.4168418616950831,38.0
Stage1,16.0,42,nres1600_sr1.1_leak0.5_ridge0.0001_wo50,,1600,1.1,0.5,0.0001,50,29,0.5669049662432926,0.2501049920760323,2.451022366882512,1.3591897249079439,6,0.20689655172413793,1,1,0.5669049662432926,6,0,27.6538774962505,0.45018890675248713,38.0
Stage1,16.0,42,nres800_sr0.9_leak0.1_ridge1e-08_wo50,,800,0.9,0.1,1e-08,50,29,0.5502309267792995,0.2167577680814432,1.433928730046631,1.1826777331363676,5,0.1724137931034483,1,1,0.5502309267792995,5,0,113.30129886409775,0.40851145156040225,40.0
Stage1,16.0,42,nres400_sr0.9_leak0.1_ridge0.0001_wo50,,400,0.9,0.1,0.0001,50,29,0.533577282256374,0.31679838512354763,2.484369609969349,1.3775875144612855,6,0.20689655172413793,1,1,0.533577282256374,6,0,27.691109172911325,0.48353658885457307,41.0
Stage1,16.0,42,nres800_sr0.95_leak0.25_ridge0.0001_wo50,,800,0.95,0.25,0.0001,50,29,0.533577282256374,0.3001252371916401,1.8507663493744246,1.468430725466922,7,0.2413793103448276,1,1,0.533577282256374,7,0,27.760999712555307,0.45852487044156476,41.0
Stage1,16.0,42,nres800_sr0.95_leak0.25_ridge1e-06_wo50,,800,0.95,0.25,1e-06,50,29,0.5335576152878048,0.31679886148006453,2.0675251456486308,1.3356166471980815,6,0.20689655172413793,1,1,0.5335576152878048,6,0,39.725690677699546,0.4668626045400117,43.0
Stage1,16.0,42,nres400_sr0.7_leak0.25_ridge0.0001_wo50,,400,0.7,0.25,0.0001,50,29,0.533557262331442,0.21675658035731882,1.4172551401623679,1.2717959120371507,6,0.20689655172413793,1,1,0.533557262331442,6,0,45.042345891657355,0.43351283859220757,44.0
Stage1,16.0,42,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,800,0.95,0.1,1e-06,50,29,0.5335571734476616,0.21675708515590486,1.2005017866646313,1.262021641491979,6,0.20689655172413793,1,1,0.5335571734476616,6,0,44.726009075588365,0.36683713450287314,45.0
Stage1,16.0,42,nres800_sr1.1_leak0.25_ridge1e-06_wo50,,800,1.1,0.25,1e-06,50,29,0.5335559019222273,0.3167992407190665,1.767399202306052,1.2631735564109174,5,0.1724137931034483,1,1,0.5335559019222273,5,0,42.16451999832038,0.475198669299731,46.0
Stage1,16.0,42,nres400_sr1.1_leak0.1_ridge0.0001_wo50,,400,1.1,0.1,0.0001,50,29,0.5335553074137351,0.35014652921581035,1.4506023199308942,1.2988186986748471,6,0.20689655172413793,1,1,0.5335553074137351,6,0,38.016956045726005,0.4501877922468793,47.0
Stage1,16.0,42,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,400,0.9,0.1,1e-06,50,29,0.5168839398100609,0.2501049288184731,0.9170856568243835,1.1809529364359492,6,0.20689655172413793,1,1,0.5168839398100609,6,0,85.6389625057483,0.3668197343453379,48.0
Stage1,16.0,42,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,29,0.5168823004436351,0.2834524659526565,1.2338490585164266,1.2131501874087325,5,0.1724137931034483,1,1,0.5168823004436351,5,0,89.77432936300156,0.3918297410484115,49.0
Stage1,16.0,42,nres1600_sr1.1_leak0.1_ridge1e-08_wo50,,1600,1.1,0.1,1e-08,50,29,0.5168806921676321,0.26677830797395075,1.2672460453588883,1.1947517826533394,6,0.20689655172413793,1,1,0.5168806921676321,6,0,125.52557181658307,0.33347245189911945,50.0
Stage1,16.0,42,nres800_sr1.1_leak0.25_ridge0.0001_wo50,,800,1.1,0.25,0.0001,50,29,0.5002287021153506,0.3001259904912388,2.8011598801342643,1.5460489481148276,6,0.20689655172413793,1,1,0.5002287021153506,6,0,26.088994405909418,0.45018890675248713,51.0
Stage1,16.0,42,nres400_sr0.9_leak0.25_ridge0.0001_wo50,,400,0.9,0.25,0.0001,50,29,0.5002099334357268,0.166736754777439,1.4839524109510815,1.3074437003939656,6,0.20689655172413793,1,1,0.5002099334357268,6,0,85.59218229243474,0.35014498501678304,52.0
Stage1,16.0,42,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,800,0.7,0.1,1e-08,50,29,0.5002099334357268,0.2501162280701408,1.7007093974286818,1.1545057253230797,5,0.1724137931034483,1,1,0.5002099334357268,5,0,113.90395238099595,0.36682676620803534,52.0
Stage1,16.0,42,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,29,0.5002098501071828,0.35015997806021915,3.6014906342434188,1.4523349877010097,7,0.2413793103448276,1,1,0.5002098501071828,7,0,51.422442076559655,0.43351461023357274,54.0
Stage1,16.0,42,nres400_sr0.7_leak0.5_ridge0.0001_wo50,,400,0.7,0.5,0.0001,50,29,0.5002086580520881,0.18340941414850054,1.333889723473476,1.1648548319125647,5,0.1724137931034483,1,1,0.5002086580520881,5,0,107.36511665033544,0.2917889604117656,55.0
Stage1,16.0,42,nres1600_sr0.9_leak1.0_ridge0.0001_wo50,,1600,0.9,1.0,0.0001,50,29,0.5002082498998561,0.3001252067092075,1.3839079603938416,1.202802038724139,5,0.1724137931034483,1,1,0.5002082498998561,5,0,50.615577940118946,0.40850442230863493,56.0
Stage1,16.0,42,nres800_sr0.9_leak0.25_ridge1e-06_wo50,,800,0.9,0.25,1e-06,50,29,0.5002081007003767,0.3167988167663225,2.134309129025496,1.3735648525570399,6,0.20689655172413793,1,1,0.5002081007003767,6,0,45.54991442440063,0.43351524353943205,57.0
Stage1,16.0,42,nres800_sr0.7_leak1.0_ridge0.0001_wo50,,800,0.7,1.0,0.0001,50,29,0.5002079765108647,0.266778631165721,0.9170859538781428,1.0705625407732784,3,0.10344827586206896,1,1,0.5002079765108647,3,0,66.55355787367249,0.4168402789900796,58.0
Stage1,16.0,42,nres400_sr0.7_leak0.1_ridge1e-06_wo50,,400,0.7,0.1,1e-06,50,29,0.4835362689878693,0.33347141430169813,1.183827204241874,1.1803789943247238,5,0.1724137931034483,1,1,0.4835362689878693,5,0,55.88982757908418,0.46686125665787515,59.0
Stage1,16.0,42,nres1600_sr0.95_leak1.0_ridge0.0001_wo50,,1600,0.95,1.0,0.0001,50,29,0.4835346415698609,0.30013947368416893,1.1338041121298943,1.1792288873013466,5,0.1724137931034483,1,1,0.4835346415698609,5,0,52.34329767555953,0.38349293531311,60.0
Stage1,16.0,42,nres800_sr1.1_leak0.1_ridge1e-08_wo50,,800,1.1,0.1,1e-08,50,29,0.4835335507374623,0.1834104302551829,1.100456932361368,1.239022432865694,6,0.20689655172413793,1,1,0.4835335507374623,6,0,124.23839153007032,0.2834523243528366,61.0
Stage1,16.0,42,nres800_sr0.95_leak0.1_ridge1e-08_wo50,,800,0.95,0.1,1e-08,50,29,0.4668625699655422,0.25010511701704985,0.9170856568243835,1.136106346313445,5,0.1724137931034483,1,1,0.4668625699655422,5,0,120.52239962914877,0.3918296943342483,62.0
Stage1,16.0,42,nres800_sr0.9_leak1.0_ridge0.0001_wo50,,800,0.9,1.0,0.0001,50,29,0.46686051675936824,0.18340959138731705,1.2839203354294,1.1545071794783561,5,0.1724137931034483,1,1,0.46686051675936824,5,0,59.460007415159474,0.3167990287426945,63.0
Stage1,16.0,42,nres800_sr1.1_leak1.0_ridge0.0001_wo50,,800,1.1,1.0,0.0001,50,29,0.45018890675248713,0.1667362428842445,0.7169675712578751,1.0671117436199633,5,0.1724137931034483,1,1,0.45018890675248713,5,0,92.67047333259823,0.28345183280623587,64.0
Stage1,16.0,42,nres400_sr0.95_leak0.1_ridge1e-06_wo50,,400,0.95,0.1,1e-06,50,29,0.4501877922468793,0.2501043389243396,0.8003323144446313,1.2062504527421676,6,0.20689655172413793,1,1,0.4501877922468793,6,0,94.77035445204912,0.3834936262956461,65.0
Stage1,16.0,42,nres1600_sr1.1_leak0.5_ridge1e-06_wo50,,1600,1.1,0.5,1e-06,50,29,0.4501874249098705,0.18340959138731705,1.7507302620589371,1.2901939872393977,6,0.20689655172413793,1,1,0.4501874249098705,6,0,42.490643439244124,0.33347288496743843,66.0
Stage1,16.0,42,nres400_sr0.95_leak1.0_ridge0.0001_wo50,,400,0.95,1.0,0.0001,50,29,0.4335155361628864,0.1667362428842445,1.167154514812836,1.123457680458628,5,0.1724137931034483,1,1,0.4335155361628864,5,0,100.1143673486016,0.30013237760316214,67.0
Stage1,16.0,42,nres1600_sr0.9_leak0.1_ridge1e-08_wo50,,1600,0.9,0.1,1e-08,50,29,0.43351524353943205,0.26677765370686757,1.7173830189721002,1.2717995498162302,7,0.2413793103448276,1,1,0.43351524353943205,7,0,121.00687596337886,0.3251364475271359,68.0
Stage1,16.0,42,nres1600_sr0.95_leak0.5_ridge1e-06_wo50,,1600,0.95,0.5,1e-06,50,29,0.4335141703118097,0.3001252371916401,2.0508515557643676,1.3229671742717408,7,0.2413793103448276,1,1,0.4335141703118097,7,0,53.69831555713095,0.35848273600946534,69.0
Stage1,16.0,42,nres400_sr0.95_leak0.25_ridge0.0001_wo50,,400,0.95,0.25,0.0001,50,29,0.4168405483767401,0.21675762176971602,2.0341779658801045,1.343665475854937,7,0.2413793103448276,1,1,0.4168405483767401,7,0,71.43447929666044,0.35014603467327277,70.0
Stage1,16.0,42,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,400,1.1,0.25,0.0001,50,29,0.4168405483767401,0.20008299725290968,1.7507302620589371,1.2585711722890431,6,0.20689655172413793,1,1,0.4168405483767401,6,0,63.89877982926283,0.28345158411425153,70.0
Stage1,16.0,42,nres1600_sr0.9_leak0.5_ridge1e-06_wo50,,1600,0.9,0.5,1e-06,50,29,0.40018596491222524,0.3001252371916401,2.400996943333894,1.3798883084206648,6,0.20689655172413793,1,1,0.40018596491222524,6,0,64.19964362870596,0.3668196970890314,72.0
