tag,fps,rel_deg,lead_n,pred_n,model,level,rep,sigma_theta_deg,sigma_omega,dth1_deg,dw1,dth2_deg,dw2,horizon_s,censored,horizon_vs_ideal_s,censored_vs_ideal
1430,59.975,101.3,239,239,Analytic,w0.09,19,0.0,0.09,-0.0,-0.08147838997653824,0.0,0.004980499702323709,0.4335135267354815,0,1.9341372731275328,0
1430,59.975,101.3,239,239,Analytic,w0.2,0,0.0,0.2,0.0,-0.14274336094675946,-0.0,-0.10010185895332209,0.5002079154640171,0,0.8503534562888291,0
1430,59.975,101.3,239,239,Analytic,w0.2,1,0.0,0.2,-0.0,-0.07033461347224713,0.0,-0.09753656419062362,0.4501871239176154,0,1.4339293576635157,0
1430,59.975,101.3,239,239,Analytic,w0.2,2,0.0,0.2,0.0,-0.31273210290471004,0.0,0.16607940120810832,0.5335551098282849,0,0.8336798591066952,0
1430,59.975,101.3,239,239,Analytic,w0.2,3,0.0,0.2,0.0,-0.3816990986345319,0.0,0.09248891581036459,0.5835759013746866,0,0.6169230957389544,0
1430,59.975,101.3,239,239,Analytic,w0.2,4,0.0,0.2,-0.0,0.012890099758321776,0.0,0.07317587831657876,0.26677755491414246,0,1.9508108703096667,0
1430,59.975,101.3,239,239,Analytic,w0.2,5,0.0,0.2,-0.0,-0.014776271506902217,-0.0,-0.060523643614366344,0.4001663323712137,0,1.9674844674918006,0
1430,59.975,101.3,239,239,Analytic,w0.2,6,0.0,0.2,0.0,0.24541766004752202,-0.0,-0.18464245346390995,0.23343036054987465,0,1.200498997113641,0
1430,59.975,101.3,239,239,Analytic,w0.2,7,0.0,0.2,-0.0,0.2728260949601688,0.0,-0.33371052534675605,0.23343036054987465,0,1.4172557604813818,0
1430,59.975,101.3,239,239,Analytic,w0.2,8,0.0,0.2,0.0,0.04109541815063146,-0.0,-0.32603300707586036,0.4501871239176154,0,1.4339293576635157,0
1430,59.975,101.3,239,239,Analytic,w0.2,9,0.0,0.2,0.0,0.3498749376604857,0.0,0.3152059770961162,0.20008316618560684,0,0.4668607210997493,0
1430,59.975,101.3,239,239,Analytic,w0.2,10,0.0,0.2,-0.0,0.003732935421175063,-0.0,-0.09773652313333421,0.4001663323712137,0,1.9674844674918006,0
1430,59.975,101.3,239,239,Analytic,w0.2,11,0.0,0.2,0.0,0.28708047705573053,-0.0,-0.18514711175416276,0.23343036054987465,0,0.8503534562888291,0
1430,59.975,101.3,239,239,Analytic,w0.2,12,0.0,0.2,-0.0,0.0626931411256354,-0.0,-0.020614486829570622,0.26677755491414246,0,1.9508108703096667,0
